Time,temperature
15:52:59,22.25
15:53:02,22.25
15:53:05,22.25
15:53:08,22.25
15:53:11,22.25
15:53:17,22.25
15:54:23,22.0
15:54:26,22.25
15:54:29,22.25
15:54:32,22.25
15:54:35,22.25
15:54:38,22.25
15:54:41,22.25
15:54:44,22.25
15:54:48,22.25
15:54:50,22.25
15:54:53,22.0
15:54:56,22.25
15:55:00,22.25
15:55:02,22.25
15:55:05,22.25
15:55:08,22.25
15:55:11,22.25
15:55:14,22.25
15:55:17,22.25
15:55:21,22.25
15:55:23,22.25
15:55:26,22.25
15:55:30,22.25
15:55:33,22.25
15:55:35,22.25
15:55:38,22.25
15:55:42,22.25
15:55:45,22.25
15:55:47,22.25
15:55:50,22.25
15:55:54,22.25
15:55:56,22.25
15:55:59,22.25
15:56:03,22.25
15:56:06,22.25
15:56:08,22.25
15:56:11,22.25
15:56:15,22.25
15:56:18,22.25
15:56:20,22.25
15:56:24,22.25
15:56:27,22.25
15:56:30,22.25
15:56:32,22.25
15:56:36,22.25
15:56:39,22.25
15:56:41,22.25
15:56:44,22.25
15:56:48,22.25
15:56:51,22.5
15:56:53,22.25
15:56:57,22.25
15:57:00,22.25
15:57:03,22.25
15:57:06,22.5
15:57:09,22.25
15:57:12,22.25
15:57:15,22.5
15:57:18,22.5
15:57:21,22.25
15:57:24,22.5
15:57:27,22.25
15:57:30,22.5
15:57:33,22.25
15:57:36,22.5
15:57:39,22.25
15:57:42,22.5
15:57:45,22.25
15:57:48,22.5
15:57:52,22.5
15:57:54,22.5
15:57:57,22.25
15:58:00,22.25
15:58:04,22.25
15:58:06,22.25
15:58:09,22.25
