Time,temperature
14:52:21,23.75
14:52:23,23.75
14:52:25,23.75
14:52:28,23.75
14:52:30,23.75
14:52:32,23.75
14:52:35,23.75
14:52:39,23.75
14:52:57,23.75
14:52:59,23.75
14:53:01,23.75
14:53:30,23.75
14:53:32,23.75
14:53:34,23.75
14:53:36,23.75
14:53:38,23.75
14:53:40,23.75
14:53:42,23.75
14:53:44,23.75
14:53:46,23.75
14:53:48,23.75
14:53:50,23.75
14:53:52,23.75
14:53:55,23.75
14:53:57,23.75
14:54:03,23.75
14:54:29,23.5
14:54:51,23.75
14:54:53,23.5
14:54:55,23.5
14:54:57,23.75
14:54:59,23.5
14:55:01,23.5
14:55:03,23.75
14:55:06,23.75
14:55:08,23.75
14:55:10,23.75
14:55:12,23.75
14:55:14,23.75
14:55:16,23.75
14:55:18,23.5
14:55:20,23.75
14:55:22,23.75
14:55:24,23.75
14:55:27,23.75
14:55:29,23.75
14:55:31,23.75
14:55:33,23.75
14:55:35,23.75
14:55:37,23.75
14:56:14,23.75
14:56:17,23.75
14:56:17,23.75
14:56:56,23.75
14:56:58,23.5
14:57:00,23.75
14:57:02,23.75
14:57:04,23.75
14:57:07,23.75
14:57:09,23.75
14:57:11,23.75
14:57:13,23.75
14:57:15,23.75
14:57:17,23.75
14:57:19,23.75
14:57:21,23.5
14:57:23,23.75
14:57:26,23.75
14:57:28,23.5
14:57:30,23.75
14:57:32,23.75
14:57:34,23.75
14:57:36,23.75
14:57:38,23.75
14:57:40,23.75
14:57:42,23.75
14:57:44,23.75
14:57:47,23.75
14:57:49,23.75
14:57:51,23.75
14:57:53,23.75
14:57:55,23.75
14:57:57,23.75
14:57:59,23.75
14:58:01,23.75
14:58:04,23.75
14:58:06,23.75
14:58:08,23.75
14:58:10,23.75
14:58:12,23.5
14:58:14,23.5
14:58:16,23.5
14:58:18,23.5
14:58:21,23.5
14:58:23,23.25
14:58:25,23.25
14:58:27,23.25
14:58:29,23.25
14:58:31,23.0
14:58:33,23.0
14:58:36,23.0
14:58:38,23.0
14:58:40,23.0
14:58:42,23.0
14:58:44,23.0
14:58:46,22.75
14:58:48,22.5
14:58:51,22.5
14:58:53,22.75
14:58:55,22.75
14:58:57,22.75
14:58:59,22.75
14:59:01,22.5
14:59:03,22.75
14:59:06,22.5
14:59:08,22.5
14:59:10,22.5
14:59:12,22.5
14:59:14,22.5
14:59:16,22.5
14:59:18,22.5
14:59:20,22.5
14:59:23,22.5
14:59:25,22.5
14:59:27,22.5
14:59:29,22.5
14:59:31,22.5
14:59:33,22.5
14:59:35,22.5
14:59:37,22.5
14:59:40,22.5
14:59:42,22.5
14:59:44,22.5
14:59:46,22.5
14:59:48,22.5
14:59:50,22.5
14:59:52,22.5
14:59:55,22.5
14:59:57,22.5
14:59:59,22.5
15:00:01,22.5
15:00:03,22.5
15:00:05,22.5
15:00:07,22.5
15:00:09,22.5
15:00:11,22.5
15:00:14,22.5
15:00:16,22.5
15:00:18,22.5
15:00:20,22.5
15:00:22,22.5
15:00:24,22.5
15:00:26,22.5
15:00:28,22.5
15:00:31,22.5
15:00:33,22.5
15:00:35,22.5
15:00:37,22.5
15:00:39,22.5
15:00:41,22.5
15:00:43,22.5
15:00:46,22.5
15:00:48,22.75
15:00:50,22.5
15:00:52,22.5
15:00:54,22.5
15:00:56,22.5
15:00:58,22.5
15:01:00,22.5
15:01:03,22.75
15:01:05,22.75
15:01:07,22.75
15:01:09,22.5
15:01:11,22.5
15:01:13,22.5
15:01:15,22.75
15:01:18,22.75
15:01:20,22.75
15:01:22,22.75
15:01:24,22.5
15:01:26,22.5
15:01:28,22.5
15:01:30,22.5
15:01:32,22.75
15:01:35,22.75
15:01:37,22.5
15:01:39,22.75
15:01:41,22.75
15:01:43,22.5
15:01:45,22.75
15:01:47,22.5
15:01:50,22.75
15:01:52,22.75
15:01:54,22.75
15:01:56,22.5
15:01:58,22.5
15:02:00,22.75
15:02:02,22.75
15:02:04,22.75
15:02:07,22.75
15:02:09,22.75
15:02:11,22.75
15:02:13,22.75
15:02:15,22.75
15:02:17,22.75
15:02:19,22.75
15:02:21,22.75
15:02:23,22.75
15:02:26,22.75
15:02:28,22.75
15:02:30,22.75
15:02:32,22.75
15:02:35,22.75
15:02:36,23.0
15:02:39,22.75
15:02:41,23.0
15:02:43,22.75
15:02:45,22.75
15:02:47,23.0
15:02:49,23.0
15:02:51,23.0
15:02:53,23.0
15:02:56,23.0
15:02:58,23.0
15:03:00,23.0
15:03:02,23.0
15:03:04,23.0
15:03:06,23.0
15:03:09,23.0
15:03:11,23.0
15:03:13,23.0
15:03:15,23.0
15:03:17,23.0
15:03:19,23.0
15:03:21,23.0
15:03:23,23.0
15:03:25,23.0
15:03:28,23.0
15:03:30,23.0
15:03:32,23.0
15:03:34,23.0
15:03:36,23.0
15:03:38,23.0
15:03:40,23.0
15:03:42,23.0
15:03:45,23.0
15:03:47,23.0
15:03:49,23.0
15:03:51,23.0
15:03:53,23.0
15:03:55,23.25
15:03:57,23.25
15:04:00,23.0
15:04:02,23.0
15:04:04,23.0
15:04:06,23.0
15:04:08,23.0
15:04:10,23.0
15:04:12,23.0
15:04:15,23.0
15:04:17,23.0
15:04:19,23.0
15:04:21,23.0
15:04:23,23.0
15:04:25,23.0
15:04:27,23.0
15:04:29,23.0
15:04:31,23.0
15:04:34,23.0
15:04:36,23.0
15:04:38,23.0
15:04:40,23.0
15:04:42,23.0
15:04:44,23.0
15:04:46,23.25
15:04:48,23.25
15:04:51,23.25
15:04:53,23.0
15:04:55,23.0
15:04:58,23.0
15:05:00,22.75
