Time,temperature
14:48:48,22.75
14:48:51,22.75
14:48:54,22.75
14:48:57,22.75
14:49:00,22.75
14:49:03,22.75
14:49:06,22.75
14:49:09,22.75
14:49:13,22.75
14:49:15,22.75
14:49:18,22.75
14:49:21,22.75
14:49:25,22.75
14:49:27,22.75
14:49:30,23.0
14:49:33,23.0
14:49:37,22.75
14:49:39,23.0
14:49:42,22.75
14:49:46,22.75
14:49:49,22.75
14:49:51,22.75
14:49:54,22.75
14:49:58,22.75
14:50:01,22.75
14:50:03,22.75
14:50:07,22.5
14:50:10,22.75
14:50:12,22.75
14:50:15,22.75
14:50:19,22.5
14:50:22,22.75
14:50:24,22.75
14:50:28,22.75
14:50:31,22.75
14:50:34,22.75
14:50:36,22.75
14:50:40,22.75
14:50:43,22.5
14:50:46,22.5
14:50:49,22.5
14:50:52,22.5
14:50:55,22.5
14:50:57,22.5
14:51:01,22.5
14:51:04,22.5
14:51:07,22.5
14:51:10,22.5
14:51:13,22.5
14:51:16,22.5
14:51:19,22.5
14:51:22,22.5
14:51:25,22.5
14:51:28,22.5
14:51:31,22.75
14:51:34,22.75
14:51:37,22.75
14:51:40,22.75
14:51:43,22.75
14:51:46,22.5
14:51:49,22.75
14:51:52,22.75
14:51:55,22.75
14:51:58,22.75
14:52:01,22.75
14:52:04,22.75
14:52:07,22.75
14:52:10,23.0
14:52:13,22.75
14:52:16,22.75
14:52:19,22.75
14:52:22,22.75
14:53:19,23.25
14:53:22,23.0
14:53:25,23.25
14:53:28,23.0
14:53:31,23.0
