Time,temperature
15:41:47,24.0
15:41:49,24.25
15:41:50,24.0
15:41:51,24.0
15:41:52,24.0
15:41:53,24.0
15:41:54,24.0
15:41:55,24.0
15:41:56,24.0
15:41:57,24.0
15:41:58,24.0
15:41:59,24.0
15:42:00,24.0
15:42:01,24.0
15:42:02,24.0
15:42:03,24.0
15:42:04,24.0
15:42:05,24.25
15:42:06,24.0
15:42:07,24.0
15:42:08,24.0
15:42:09,24.0
15:42:10,24.0
15:42:11,24.0
15:42:13,24.0
15:42:14,24.0
15:42:14,24.0
15:42:15,24.0
15:42:16,24.0
15:42:18,24.0
15:42:19,24.0
15:42:20,24.0
15:42:20,24.0
15:42:21,24.0
15:42:23,24.0
15:42:24,24.0
15:42:25,24.0
15:42:26,24.0
15:42:26,23.75
15:42:28,24.0
15:42:29,24.0
15:42:30,24.0
15:42:31,24.0
15:42:32,24.0
15:42:33,24.25
15:42:34,24.0
15:42:35,24.0
15:42:36,24.0
15:42:37,24.0
15:42:38,24.0
15:42:39,24.0
15:42:40,24.0
15:42:41,23.75
15:42:42,24.0
15:42:43,24.0
15:42:44,24.0
15:42:46,24.0
15:42:47,24.0
15:42:47,24.0
15:42:48,24.25
15:42:49,24.0
15:42:51,24.0
15:42:52,24.0
15:42:53,23.75
15:42:53,24.0
15:42:54,24.0
15:42:56,24.0
15:42:57,24.0
15:42:58,24.0
15:42:59,24.0
15:43:00,23.75
15:43:00,24.0
15:43:02,24.0
15:43:03,24.0
15:43:04,24.0
15:43:05,24.0
15:43:06,24.0
15:43:07,24.0
15:43:08,24.0
15:43:09,24.0
15:43:10,24.0
15:43:11,24.0
15:43:12,24.0
15:43:13,24.0
15:43:14,24.0
15:43:15,24.0
15:43:16,24.0
15:43:17,24.0
15:43:19,24.0
15:43:20,24.25
15:43:20,24.0
15:43:21,24.0
15:43:22,24.0
15:43:23,24.0
15:43:25,24.0
15:43:26,24.0
15:43:26,24.0
15:43:27,24.0
15:43:28,24.0
15:43:30,24.0
15:43:31,24.0
15:43:32,23.75
15:43:33,24.0
15:43:33,24.0
15:43:34,24.0
15:43:36,24.0
15:43:37,24.0
15:43:38,24.0
15:43:39,24.0
15:43:39,24.0
15:43:41,24.0
15:43:42,23.75
15:43:43,24.0
15:43:44,24.0
15:43:45,24.0
15:43:46,24.0
15:43:47,24.0
15:43:48,24.0
15:43:49,24.0
15:43:50,24.0
15:43:51,24.0
15:43:52,24.0
15:43:53,24.0
15:43:54,24.0
15:43:55,24.0
15:43:56,24.0
15:43:58,24.0
15:43:59,24.0
15:43:59,24.0
15:44:00,23.75
15:44:01,24.0
15:44:03,24.0
15:44:04,23.75
15:44:05,24.0
15:44:06,24.0
15:44:06,24.0
15:44:08,24.0
15:44:09,24.0
15:44:10,23.75
15:44:11,24.0
15:44:12,24.0
15:44:13,24.0
15:44:14,24.0
15:44:15,24.0
15:44:16,24.0
15:44:17,23.75
15:44:18,24.0
15:44:19,24.25
15:44:20,24.0
15:44:21,24.0
15:44:22,24.0
15:44:24,23.75
15:44:25,24.0
15:44:25,24.0
15:44:26,24.0
15:44:27,24.0
15:44:29,24.0
15:44:30,24.0
15:44:31,24.0
15:44:32,24.0
15:44:32,24.0
15:44:34,24.0
15:44:35,24.0
15:44:36,23.75
15:44:37,24.0
15:44:38,24.0
15:44:39,24.0
15:44:40,24.0
15:44:41,24.0
15:44:42,24.0
15:44:43,24.0
15:44:44,24.0
15:44:45,24.0
15:44:46,24.0
15:44:47,24.0
15:44:48,23.75
15:44:49,24.0
15:44:50,24.0
15:44:51,23.75
15:44:52,24.0
15:44:53,24.0
15:44:54,24.0
15:44:55,24.0
15:44:57,24.0
15:44:58,24.0
15:44:58,24.0
15:44:59,23.75
15:45:00,24.0
15:45:01,24.0
15:45:03,24.0
15:45:04,23.75
15:45:05,24.0
15:45:05,24.0
15:45:06,24.0
15:45:08,24.0
15:45:09,23.75
15:45:10,24.0
