Time,temperature
16:53:05,23.25
16:53:07,23.25
16:53:09,23.25
16:53:11,23.25
16:53:13,23.25
16:53:15,23.25
16:53:18,23.25
16:54:28,23.25
16:54:30,23.0
16:54:32,23.0
16:54:34,23.25
16:54:37,23.25
16:55:24,22.75
16:55:26,23.0
16:55:28,22.75
16:55:30,22.75
16:55:32,22.75
16:55:34,22.75
16:55:36,22.75
16:55:38,22.75
16:55:40,22.75
16:55:42,22.5
16:55:45,22.5
16:55:47,22.75
16:55:49,22.5
16:55:51,22.5
16:55:53,22.5
16:55:55,22.5
16:55:57,22.5
16:55:59,22.5
16:56:01,22.5
16:56:03,22.5
16:56:05,22.5
16:56:07,22.5
16:56:09,22.5
16:56:12,22.5
16:56:14,22.5
16:56:16,22.5
16:56:18,22.25
16:56:20,22.5
16:56:22,22.5
16:56:24,22.25
16:56:26,22.5
16:56:28,22.25
16:56:30,22.25
16:56:33,22.25
16:56:35,22.25
16:56:37,22.25
16:56:39,22.25
16:56:41,22.25
16:56:43,22.25
16:56:45,22.25
16:56:47,22.25
16:56:49,22.25
16:56:51,22.25
16:56:54,22.25
16:56:56,22.25
16:56:58,22.0
16:57:00,22.25
16:57:02,22.25
16:57:04,22.25
16:57:06,22.25
16:57:08,22.25
16:57:10,22.0
16:57:12,22.25
16:57:14,22.25
16:57:17,22.0
16:57:19,22.0
