Time,temperature
11:30:14,22.0
11:30:15,22.0
11:30:16,22.0
11:30:17,22.0
11:30:18,22.0
11:30:19,22.0
11:30:20,22.0
11:30:21,22.0
11:30:22,22.0
11:30:23,22.0
11:30:24,22.0
11:30:25,22.0
11:30:26,22.0
11:30:27,22.0
11:30:28,22.0
11:30:29,22.0
11:30:31,22.0
11:30:31,22.0
11:30:32,22.0
11:30:33,22.0
11:30:34,22.0
11:30:35,22.0
11:30:37,22.0
11:30:37,22.0
11:30:38,22.0
11:30:39,22.0
11:30:40,22.0
11:30:41,22.0
11:30:43,22.0
11:30:44,22.0
11:30:44,22.0
11:30:45,22.0
11:30:46,22.0
11:30:47,22.0
11:31:23,22.0
11:31:24,22.0
11:31:25,22.0
11:32:00,22.0
11:32:03,22.25
11:32:04,22.0
11:32:05,22.25
11:32:06,22.0
11:32:07,22.0
11:32:08,21.75
11:32:09,22.25
11:32:10,21.75
11:32:11,21.75
11:32:12,22.0
11:32:13,22.0
11:32:15,22.0
11:32:16,22.0
11:33:26,22.0
11:33:27,21.75
11:33:28,22.0
11:33:28,22.0
11:33:29,22.0
11:33:30,21.75
11:33:32,21.75
11:33:33,21.75
11:33:34,21.75
11:33:35,21.75
11:33:35,21.75
11:33:36,21.75
11:33:38,21.75
11:33:39,21.75
11:33:40,21.75
11:33:41,21.75
11:33:42,21.75
11:33:42,21.75
11:33:44,21.75
11:33:45,21.75
11:33:46,21.75
11:33:47,21.75
11:33:48,21.75
11:33:48,21.75
11:33:50,21.75
11:33:51,21.75
11:33:52,21.75
11:33:53,21.75
11:33:54,21.75
11:33:55,21.75
11:33:56,21.75
11:33:57,21.5
11:33:58,21.75
11:33:59,21.75
11:34:00,21.75
11:34:01,21.75
11:34:02,21.5
11:34:03,21.75
11:34:04,21.75
11:34:05,21.75
11:34:06,21.75
11:34:07,21.75
11:34:08,21.75
11:34:09,21.75
11:34:10,21.75
11:34:11,21.75
11:34:12,21.75
11:34:13,21.75
11:34:14,21.75
11:34:15,21.75
11:34:16,21.75
11:34:17,21.75
11:34:18,21.75
11:34:19,21.75
11:34:21,21.5
11:34:22,21.75
11:34:22,21.75
11:34:23,21.5
11:34:24,21.5
11:34:25,21.75
11:34:27,21.75
11:34:28,21.5
11:34:28,21.75
11:34:29,21.75
11:34:30,21.75
11:34:31,21.5
11:34:33,21.75
11:34:34,21.5
11:34:35,21.75
11:34:35,21.5
11:34:36,21.75
11:34:37,21.5
11:34:39,21.75
11:34:40,21.75
11:34:41,21.75
11:34:42,21.75
11:34:42,21.5
11:34:43,21.5
11:34:45,21.5
11:34:46,21.5
11:34:47,21.75
11:34:48,21.5
11:34:49,21.75
11:34:49,21.75
11:34:51,21.5
11:34:52,21.75
11:34:53,21.75
11:34:54,21.5
11:34:55,21.75
11:34:56,21.75
11:34:57,21.5
11:34:58,21.5
11:34:59,21.5
11:35:00,21.5
11:35:01,21.5
11:35:02,21.5
11:35:03,21.5
11:35:04,21.5
11:35:05,21.5
11:35:06,21.5
11:35:07,21.5
11:35:08,21.5
11:35:09,21.5
11:35:10,21.25
11:35:11,21.5
11:35:12,21.5
11:35:13,21.25
11:35:14,21.25
11:35:15,21.25
11:35:16,21.5
11:35:17,21.5
11:35:18,21.25
11:35:19,21.25
11:35:20,21.25
11:35:21,21.5
11:35:22,21.5
11:35:23,21.5
11:35:24,21.5
11:35:25,21.5
11:35:26,21.5
11:35:28,21.5
11:35:28,21.5
11:35:29,21.5
11:35:30,21.5
11:35:31,21.5
11:35:32,21.5
11:35:34,21.5
11:35:35,21.5
11:35:35,21.5
11:35:36,21.5
11:35:37,21.5
11:35:38,21.5
11:35:40,21.5
11:35:41,21.5
11:35:42,21.5
11:35:42,21.5
11:35:43,21.5
11:35:46,21.5
11:35:47,21.5
11:35:48,21.5
11:35:49,21.5
11:35:50,21.5
11:35:51,21.5
11:35:53,21.5
11:35:54,21.5
11:35:54,21.5
11:35:55,21.5
11:35:56,21.5
11:35:57,21.5
11:35:59,21.5
11:36:00,21.5
11:36:01,21.5
11:36:01,21.5
11:36:02,21.5
11:36:03,21.5
11:36:05,21.5
11:36:06,21.5
11:36:07,21.5
11:36:07,21.5
11:36:08,21.5
11:36:09,21.5
11:36:11,21.75
11:36:12,21.5
11:36:13,21.5
11:36:14,21.75
11:36:15,21.5
11:36:15,21.5
11:36:17,21.75
11:36:18,21.5
11:36:19,21.5
11:36:20,21.5
11:36:21,21.5
11:36:21,21.5
11:36:23,21.5
11:36:24,21.5
11:36:25,21.5
11:36:26,21.5
11:36:27,21.5
11:36:28,21.5
11:36:29,21.5
11:36:30,21.5
