Time,temperature
16:51:28,22.5
16:51:30,22.75
16:51:32,22.75
16:51:34,22.75
16:51:36,22.75
16:51:38,22.75
16:51:41,22.75
16:51:51,22.75
16:51:54,22.5
16:52:00,22.75
16:52:02,22.75
16:52:04,23.0
16:52:06,23.0
16:52:08,23.0
16:52:10,23.0
16:52:12,23.0
16:52:14,23.25
16:52:17,23.0
16:52:19,23.0
16:52:21,23.25
16:52:23,23.0
16:52:25,23.0
16:52:27,23.25
16:52:29,23.0
16:52:31,23.25
16:52:33,23.25
16:52:35,23.25
16:52:37,23.25
16:52:39,23.25
16:52:42,23.25
16:52:44,23.25
16:52:46,23.25
16:52:48,23.25
16:52:50,23.25
