Time,temperature
14:58:16,23.0
14:58:19,23.0
14:58:22,23.0
14:58:25,23.0
14:58:28,23.0
14:58:31,23.0
14:58:34,23.25
14:58:37,23.0
14:58:40,23.25
14:58:43,23.0
14:58:46,23.0
14:58:49,23.0
14:58:52,23.0
14:58:55,23.0
14:58:58,23.0
14:59:01,23.0
14:59:04,23.0
14:59:07,23.0
14:59:10,23.0
14:59:14,23.0
14:59:16,23.0
14:59:19,23.0
14:59:22,22.75
14:59:26,23.0
14:59:31,23.0
14:59:34,22.75
14:59:38,23.0
14:59:41,23.0
14:59:43,22.75
14:59:47,23.0
14:59:50,23.0
14:59:52,23.0
