Time,temperature
12:57:56,23.75
12:58:00,23.75
12:58:02,23.75
12:58:05,23.5
12:58:09,23.75
12:58:12,23.75
12:58:14,23.5
12:58:17,23.5
12:58:21,23.5
12:58:24,23.5
12:58:26,23.75
12:58:30,23.75
12:58:33,23.75
12:58:36,23.75
12:58:38,23.75
12:58:42,23.75
12:58:45,23.75
12:58:47,23.75
12:58:51,23.5
12:58:54,23.75
12:58:57,23.75
12:58:59,23.75
12:59:03,23.5
12:59:06,23.75
12:59:09,23.75
12:59:12,23.75
12:59:15,23.75
12:59:18,23.75
12:59:21,23.75
12:59:24,23.75
12:59:27,23.75
12:59:30,23.5
12:59:33,23.75
12:59:36,23.75
12:59:39,23.75
12:59:42,23.75
12:59:45,23.75
12:59:48,23.75
12:59:51,23.5
12:59:54,23.75
12:59:57,23.75
13:00:00,23.5
13:00:03,23.75
13:00:06,23.5
13:00:09,23.75
13:00:12,23.75
13:00:15,23.75
13:00:19,23.75
13:00:21,23.75
13:00:24,23.75
13:00:27,23.75
13:00:30,23.75
13:00:33,23.75
13:00:36,23.75
13:00:39,23.75
13:00:42,23.75
13:00:45,23.75
13:00:48,23.75
13:00:52,23.75
13:00:54,23.75
13:00:57,23.75
13:01:00,23.75
13:01:04,23.75
13:01:06,23.75
13:01:09,23.75
13:01:13,23.75
13:01:15,23.75
13:01:18,23.75
13:01:21,23.75
13:01:25,23.75
13:01:27,23.75
13:01:30,23.75
13:01:34,23.75
13:01:37,23.75
13:01:39,23.75
13:01:42,23.75
13:01:46,23.75
13:01:49,23.75
13:01:51,23.75
13:01:55,23.75
13:01:58,23.75
13:02:00,23.75
13:02:03,23.75
13:02:07,23.75
13:02:10,23.75
13:02:16,23.75
13:02:19,23.75
13:02:21,23.75
13:02:25,23.75
13:02:34,23.75
13:02:37,23.75
13:02:40,23.75
13:02:42,23.75
13:02:46,23.75
13:02:49,23.75
13:02:52,23.75
13:02:55,23.75
13:02:58,23.75
13:03:01,23.75
13:03:03,23.75
