Time,temperature
16:14:57,23.0
16:15:01,23.0
16:15:04,23.0
16:15:06,23.0
16:15:08,23.0
16:15:10,23.0
16:15:12,22.75
16:15:14,23.25
16:15:21,23.25
16:15:23,23.0
16:15:25,23.25
16:15:27,23.25
16:15:29,23.25
16:15:31,23.25
16:15:34,23.25
16:15:36,23.0
16:15:38,23.25
16:15:40,23.25
16:15:42,23.25
16:15:45,23.25
16:15:47,23.25
16:15:49,23.25
16:15:51,23.25
16:15:53,23.25
16:15:56,23.25
16:15:58,23.25
16:16:00,23.25
16:16:02,23.25
16:16:04,23.25
16:16:07,23.25
16:16:09,23.25
16:16:11,23.25
16:16:13,23.25
16:16:15,23.25
16:16:17,23.25
16:16:20,23.25
16:16:22,23.0
16:16:24,23.25
16:16:26,23.25
