Time,temperature
15:26:21,22.75
15:26:24,22.5
15:26:27,22.75
15:26:30,22.5
15:26:33,22.75
15:26:36,22.75
15:26:39,22.75
15:26:42,22.75
15:26:45,22.75
15:26:48,22.5
15:26:51,22.75
15:26:54,22.5
15:26:57,22.75
15:27:00,22.5
15:27:03,22.75
15:27:06,22.5
15:27:09,22.5
15:27:12,22.5
15:27:15,22.5
15:27:18,22.5
15:27:21,22.5
15:27:24,22.5
15:27:27,22.5
15:27:30,22.5
15:27:33,22.75
15:27:36,22.5
15:27:39,22.5
15:27:42,22.75
15:27:45,22.5
15:27:48,22.5
15:27:51,22.75
15:27:54,22.5
15:27:57,22.5
15:28:00,22.5
15:28:04,22.75
15:28:06,22.5
15:28:09,22.5
15:28:12,22.5
15:28:15,22.5
15:28:18,22.5
15:28:21,22.5
15:28:25,22.75
15:28:27,22.75
15:28:30,22.5
15:28:33,22.75
15:28:37,22.75
15:28:39,22.75
15:28:42,22.75
15:28:46,22.5
15:28:48,22.5
15:28:51,22.5
15:28:54,22.75
15:28:58,22.75
15:29:00,22.75
15:29:03,22.5
15:29:07,22.5
15:29:10,22.5
15:29:12,22.5
15:29:15,22.5
15:29:19,22.5
15:29:22,22.5
15:29:24,22.5
15:29:28,22.5
15:29:31,22.5
15:29:34,22.5
15:29:36,22.5
15:29:40,22.5
15:29:43,22.75
15:29:45,22.5
15:29:49,22.5
15:29:52,22.5
15:29:55,22.5
15:29:57,22.5
15:30:01,22.5
15:30:04,22.75
15:30:07,22.5
15:30:09,22.5
15:30:13,22.5
15:30:16,22.5
15:30:19,22.5
15:30:22,22.5
15:30:25,22.5
15:30:28,22.5
15:30:30,22.5
15:30:34,22.5
15:30:37,22.5
15:30:40,22.5
15:30:43,22.5
15:30:46,22.25
15:30:49,22.25
15:30:52,22.5
15:30:55,22.5
15:30:58,22.5
15:31:01,22.5
15:31:04,22.5
15:31:07,22.25
15:31:10,22.5
15:31:13,22.25
15:31:16,22.25
15:31:19,22.5
15:31:22,22.5
15:31:25,22.5
15:31:28,22.5
15:31:31,22.5
15:31:34,22.5
15:32:49,23.0
15:32:52,23.25
15:32:55,23.0
15:32:59,23.25
