Time,temperature
15:03:02,23.25
15:03:04,23.25
15:03:07,23.25
15:03:10,23.25
15:03:14,23.25
15:03:19,23.25
15:03:22,23.25
15:03:26,23.25
15:03:28,23.25
15:03:31,23.25
15:03:34,23.25
15:03:38,23.25
15:03:40,23.25
15:03:43,23.25
15:03:47,23.25
15:03:50,23.25
15:03:52,23.25
15:03:55,23.25
15:03:59,23.25
15:04:02,23.25
15:04:04,23.25
15:04:08,23.25
15:04:11,23.25
15:04:14,23.25
15:04:16,23.25
15:04:20,23.25
15:05:32,23.25
15:05:35,23.25
15:05:38,23.25
15:05:41,23.25
15:05:44,23.25
15:05:47,23.25
15:05:50,23.25
15:05:53,23.25
15:05:56,23.25
15:05:59,23.25
15:06:32,23.25
15:06:35,23.25
15:06:38,23.25
15:06:41,23.25
15:06:44,23.25
15:06:47,23.5
15:06:50,23.5
15:06:53,23.25
15:06:56,23.25
15:06:59,23.5
15:07:03,23.25
15:07:05,23.5
