Time,temperature
15:20:30,22.75
15:20:32,22.75
15:20:34,22.75
15:20:36,22.75
15:20:38,22.75
15:20:41,22.75
15:20:43,22.75
15:20:45,23.0
15:20:47,22.75
15:20:49,22.75
15:20:52,23.0
15:20:54,22.75
15:20:56,22.75
15:20:58,22.75
15:21:00,22.75
15:21:03,22.75
15:21:05,22.75
15:21:07,22.75
15:21:09,22.75
15:21:12,23.0
15:21:14,22.75
15:21:16,22.75
15:21:18,22.75
15:21:20,22.75
15:21:22,22.75
15:21:25,22.75
15:21:27,22.75
15:21:29,22.75
15:21:31,23.0
15:21:33,22.75
15:21:35,22.75
15:21:38,22.75
15:21:40,22.75
15:21:42,23.0
15:21:44,22.75
15:21:46,22.75
15:21:49,22.75
15:21:51,22.75
15:21:53,22.75
15:21:55,22.75
15:21:58,22.75
15:22:00,22.75
15:22:02,22.75
15:22:04,22.75
15:22:06,22.75
15:22:09,22.75
15:22:11,22.75
15:22:13,22.75
15:22:14,22.75
15:22:20,22.75
15:22:22,22.75
15:22:24,22.75
15:22:26,22.75
15:22:29,22.75
15:22:31,23.0
15:22:33,22.75
15:22:35,22.75
15:22:43,22.75
15:22:44,22.75
15:22:46,22.75
15:22:48,23.0
15:22:50,22.75
15:22:53,23.0
15:22:55,22.75
15:22:58,23.0
15:23:00,22.75
15:23:02,22.75
15:23:04,22.75
15:23:07,22.75
15:23:08,22.75
15:23:11,23.0
15:23:13,22.75
15:23:16,22.75
15:23:17,22.75
15:23:20,23.0
15:23:22,22.75
15:23:25,22.75
15:23:26,22.75
15:23:29,23.0
15:23:31,22.75
15:23:33,23.0
