Time,temperature
13:53:44,23.5
13:53:47,23.5
13:53:50,23.5
13:53:53,23.75
13:53:57,23.5
13:53:59,23.5
13:54:02,23.75
13:54:05,23.75
13:54:09,23.75
13:54:11,23.75
13:54:14,23.75
13:54:18,23.75
13:54:21,23.5
13:54:23,23.5
13:54:26,23.75
13:54:30,23.5
13:54:32,23.5
13:54:35,23.5
13:54:38,23.75
13:54:42,23.5
13:54:44,23.5
13:54:47,23.5
13:54:51,23.5
13:54:54,23.5
13:54:56,23.5
13:54:59,23.75
13:55:03,23.5
13:55:05,23.5
13:55:08,23.5
13:55:12,23.5
13:55:15,23.75
13:55:17,23.75
13:55:20,23.5
13:55:24,23.5
13:55:27,23.75
13:55:29,23.75
13:55:33,23.75
13:55:36,23.75
13:55:39,23.5
13:55:41,23.75
13:55:45,23.75
13:55:48,23.75
13:55:50,23.75
13:55:54,23.75
13:55:57,nan
13:56:00,23.75
13:56:02,23.75
13:56:06,23.75
13:56:09,23.75
13:56:12,23.75
13:56:15,23.75
13:56:18,23.75
13:56:21,23.75
13:56:24,23.75
13:56:27,23.75
13:56:30,23.75
13:56:33,23.75
13:56:36,23.75
13:56:39,23.75
13:56:42,23.75
13:56:45,23.75
13:56:48,23.75
13:56:51,23.5
13:56:54,23.75
13:56:57,23.75
13:57:00,23.75
13:57:03,23.75
13:57:06,23.75
13:57:09,23.75
13:57:12,23.75
13:57:15,23.75
13:57:18,23.75
13:57:21,23.75
13:57:24,23.75
13:57:27,23.75
13:57:30,24.0
13:57:33,23.75
13:57:36,23.75
13:57:39,24.0
13:57:42,23.75
13:57:45,24.0
13:57:48,23.75
13:57:51,23.75
13:57:55,23.75
13:57:57,23.75
13:58:00,23.75
13:58:03,24.0
13:58:06,24.0
13:58:09,23.75
13:58:12,24.0
13:58:16,23.75
13:58:18,23.75
13:58:21,23.75
13:58:24,23.75
13:58:28,23.75
13:58:30,23.75
13:58:33,23.75
13:58:37,23.75
13:58:40,23.75
13:58:42,23.75
13:58:45,23.75
13:58:49,23.75
13:58:51,23.75
13:58:54,23.5
13:58:58,23.75
14:00:09,24.0
14:00:12,23.75
14:00:16,24.0
14:00:22,24.0
14:01:28,23.75
14:01:31,23.75
14:02:46,23.0
14:02:49,23.5
14:02:52,23.25
14:02:55,23.0
14:02:58,23.0
14:03:04,23.0
