Time,temperature
15:32:10,22.75
15:32:13,23.0
15:32:15,23.0
15:32:17,23.0
15:32:19,23.0
15:32:21,23.0
15:32:24,22.75
15:32:26,23.0
15:32:28,23.0
15:32:30,23.0
15:32:33,22.75
15:32:35,23.0
15:32:37,22.75
15:32:39,23.0
15:32:42,23.0
15:32:44,23.0
15:32:46,23.0
15:32:48,22.75
15:32:50,23.0
15:32:53,23.0
15:32:55,23.0
15:32:57,23.0
15:32:59,23.0
15:33:01,23.0
15:33:04,23.0
15:33:06,23.0
15:33:08,23.0
15:33:10,23.0
15:33:13,23.0
15:33:15,23.0
15:33:17,23.0
15:33:19,23.0
15:33:21,23.0
15:33:24,23.0
15:33:26,23.0
