Time,temperature
15:58:27,22.25
15:58:29,22.25
15:58:32,22.0
15:58:36,22.25
15:58:39,22.0
15:58:41,22.0
15:58:45,22.0
15:58:48,22.0
15:58:51,22.0
15:58:53,22.0
15:58:57,22.0
15:59:00,22.0
15:59:02,22.0
15:59:06,22.0
15:59:09,22.0
15:59:12,22.0
15:59:14,22.25
15:59:18,22.0
15:59:21,22.0
15:59:24,22.0
15:59:27,22.0
15:59:30,22.0
15:59:33,22.25
15:59:36,22.25
15:59:39,22.25
15:59:42,22.25
15:59:45,22.25
15:59:48,22.25
15:59:51,22.25
15:59:54,22.25
15:59:57,22.25
16:00:00,22.25
16:00:03,22.25
16:00:06,22.25
16:00:09,22.25
16:00:12,22.25
16:00:15,22.25
16:01:27,22.5
16:01:30,22.5
16:01:33,22.5
16:01:36,22.25
16:01:40,22.25
16:01:42,22.5
16:01:45,22.5
16:03:33,22.75
16:03:36,22.5
16:03:39,22.75
16:03:43,22.75
16:03:45,22.75
16:03:48,22.75
16:03:52,22.5
16:03:54,22.75
16:03:57,22.5
16:04:00,22.75
16:04:04,22.75
16:04:06,22.75
16:04:09,22.75
16:04:13,22.75
16:04:16,22.75
16:04:18,22.75
16:04:21,22.75
16:04:25,22.75
16:04:28,22.75
16:04:30,22.75
16:04:34,22.75
16:04:37,22.75
16:04:40,23.0
16:04:42,22.75
16:04:46,22.75
16:04:49,23.0
16:04:51,22.75
16:04:55,22.75
16:04:58,22.75
16:05:01,22.75
16:05:03,23.0
16:05:07,23.0
