Time,temperature
16:47:22,22.25
16:47:23,22.25
16:47:24,22.25
16:47:25,22.25
16:47:26,22.25
16:47:27,22.25
16:47:28,22.25
16:47:29,22.25
16:47:30,22.25
16:47:31,22.25
16:47:32,22.25
16:47:33,22.25
16:47:35,22.25
16:47:35,22.25
16:47:36,22.25
16:47:38,22.5
16:47:40,22.5
16:47:40,22.5
16:47:41,22.25
16:47:42,22.5
16:47:45,22.5
16:47:46,22.5
16:47:47,22.5
16:47:47,22.5
16:47:48,22.25
16:47:50,22.5
16:47:51,22.5
16:47:52,22.5
16:47:53,22.5
16:47:55,22.5
16:47:56,22.5
16:47:57,22.75
16:47:58,22.75
16:47:59,22.25
16:48:00,22.5
16:48:01,22.75
16:48:02,22.5
16:48:03,22.75
16:48:05,22.75
16:48:06,22.75
16:48:07,22.75
16:48:10,22.75
16:48:11,22.75
16:48:13,22.75
16:48:15,22.75
16:48:15,22.75
16:48:16,23.0
16:48:17,23.0
16:48:18,22.75
16:48:19,22.75
16:48:21,23.0
16:48:21,23.0
16:48:22,23.0
16:48:23,22.75
16:48:24,23.0
16:48:25,23.0
16:48:27,23.0
16:48:28,23.0
16:48:29,23.0
16:48:29,23.0
16:50:14,24.5
16:50:15,25.0
16:50:16,25.0
16:50:17,24.75
16:50:18,24.75
16:50:19,24.75
16:50:20,24.75
16:50:21,24.75
16:50:22,24.75
16:50:23,25.0
16:50:24,24.75
16:50:25,24.75
16:50:26,25.0
16:50:27,24.75
16:50:28,24.75
16:50:29,25.0
16:50:30,25.0
16:50:31,24.75
16:50:32,24.75
16:50:34,25.0
16:50:35,24.75
16:51:53,24.75
16:51:54,24.75
16:51:55,24.75
16:53:09,24.5
16:53:11,24.5
16:53:12,24.5
16:53:13,24.5
16:53:14,24.5
16:53:14,24.5
16:53:15,24.5
16:53:17,24.5
16:53:18,24.5
16:53:19,24.5
16:53:20,24.5
16:53:21,24.5
16:53:22,24.5
16:53:23,24.5
16:53:24,24.5
16:53:25,24.5
16:53:26,24.5
16:53:27,24.5
16:53:28,24.5
16:53:29,24.5
16:53:30,24.5
16:53:31,24.5
16:53:32,24.5
16:53:34,24.5
16:53:34,24.5
16:53:35,24.25
16:53:36,24.5
16:53:37,24.5
16:53:38,24.5
16:53:40,24.5
16:53:41,24.5
16:53:41,24.5
16:53:42,24.5
16:53:43,24.5
16:53:44,24.25
16:53:46,24.5
16:53:47,24.5
16:53:47,24.5
16:53:48,24.25
16:53:49,24.5
16:53:50,24.5
16:53:52,24.5
16:53:53,24.5
16:53:54,24.25
16:53:54,24.5
16:53:55,24.5
