Time,temperature
16:36:13,24.75
16:36:14,24.5
16:36:15,24.5
16:36:16,24.75
16:36:17,24.5
16:36:18,24.5
16:36:19,24.5
16:36:20,24.5
16:36:21,24.5
16:36:22,24.5
16:36:23,24.5
16:36:24,24.5
16:36:25,24.5
16:36:26,24.75
16:36:27,24.5
16:36:28,24.5
16:36:29,24.5
16:36:30,24.5
16:36:31,24.5
16:36:32,24.5
16:36:33,24.5
16:36:36,24.5
16:36:36,24.5
16:37:45,24.25
16:37:46,24.25
16:38:51,24.5
16:38:52,24.5
16:38:54,24.5
16:38:55,24.5
16:38:56,24.5
16:38:57,24.5
16:38:58,24.5
16:38:59,24.5
16:39:00,24.5
16:39:01,24.5
16:39:02,24.5
16:39:03,28.75
16:39:04,30.0
16:39:06,30.25
