Time,temperature
11:47:53,22.25
11:47:56,22.5
11:47:59,22.25
11:48:02,22.5
11:48:05,22.5
11:48:08,22.5
11:48:11,22.25
11:48:14,22.5
11:48:17,22.5
11:48:20,22.5
11:48:23,22.5
11:48:26,22.25
11:48:29,22.25
11:48:32,22.25
11:48:36,22.5
11:48:38,22.5
11:48:41,22.5
11:48:44,22.25
11:48:48,22.5
11:48:50,22.5
11:48:53,22.25
11:48:57,22.5
11:48:59,22.25
11:49:02,22.25
11:49:05,22.25
11:49:09,22.5
11:49:11,22.25
11:49:14,22.5
11:49:18,22.25
11:49:21,22.25
11:49:23,22.5
11:49:26,22.5
11:49:30,22.25
11:49:32,22.25
11:49:35,22.25
11:49:39,22.25
11:49:42,22.25
11:49:44,22.25
11:49:47,22.25
11:49:51,22.25
11:49:54,22.25
11:49:56,22.25
11:50:00,22.25
11:50:03,22.25
11:50:06,22.25
11:50:08,22.25
11:50:12,22.25
11:50:15,22.25
11:50:17,22.25
11:50:20,22.25
11:50:24,22.25
11:50:27,22.25
11:50:29,22.25
11:50:33,22.25
11:50:36,22.25
11:50:39,22.25
11:50:41,22.25
11:50:45,22.25
11:50:48,22.25
11:50:51,22.25
11:50:54,22.25
11:50:57,22.25
11:51:00,22.25
11:51:02,22.25
11:51:06,22.25
11:51:09,22.25
11:51:12,22.25
11:51:15,22.5
11:51:18,22.5
11:51:21,22.25
11:51:24,22.5
11:51:27,22.5
11:51:30,22.25
11:51:33,22.5
11:51:36,22.5
11:51:39,22.5
11:51:42,22.5
11:51:45,22.5
11:51:48,22.5
11:51:51,22.5
11:51:54,22.5
11:51:57,22.5
11:52:00,22.25
11:52:03,22.5
11:52:06,22.5
11:52:09,22.5
11:52:12,22.5
11:52:15,22.5
11:52:18,22.5
11:52:22,22.5
11:52:24,22.5
11:52:27,22.5
11:52:30,22.5
11:52:33,22.5
11:52:36,22.5
11:52:39,22.5
11:52:42,22.5
11:52:45,22.5
11:52:48,22.5
11:52:51,22.5
11:52:55,22.5
11:52:57,22.5
11:53:00,22.5
11:53:03,22.5
11:53:07,22.5
11:53:09,22.5
11:53:12,22.5
11:53:16,22.5
11:53:19,22.5
11:53:21,22.5
11:53:25,22.5
11:53:28,22.5
11:53:30,22.5
11:53:33,22.5
11:53:37,22.75
11:53:40,22.5
11:53:42,22.5
11:53:46,22.5
11:53:49,22.5
11:53:52,22.5
11:53:54,22.5
11:53:58,22.5
11:54:01,22.5
11:54:04,22.5
11:54:06,22.5
11:54:10,22.75
11:54:13,22.5
11:54:16,22.5
11:54:19,22.5
11:54:22,22.5
11:54:25,22.5
11:54:28,22.5
11:54:31,22.5
