Time,temperature
16:13:02,23.5
16:13:05,23.5
16:13:07,23.25
16:13:09,23.5
16:13:11,23.25
16:13:13,23.5
16:13:15,23.75
16:13:18,23.25
16:13:20,23.25
16:13:24,23.25
16:13:26,23.75
16:13:28,23.5
16:13:30,23.5
16:13:33,23.25
16:13:35,23.25
16:13:37,23.25
16:13:39,23.25
16:13:41,23.25
16:13:43,23.25
16:13:46,23.25
16:13:48,23.25
16:13:50,23.5
16:13:52,23.25
16:13:54,23.5
16:13:56,23.25
16:13:59,23.25
16:14:01,23.25
16:14:03,23.25
16:14:07,23.25
