Time,temperature
14:44:34,24.5
14:44:36,24.25
14:44:38,24.5
14:44:40,24.5
14:44:43,24.5
14:44:45,24.5
14:44:47,24.5
14:44:49,24.25
14:44:51,24.5
14:45:11,24.5
14:45:13,24.5
14:45:43,24.5
14:45:45,24.5
14:45:47,24.5
14:45:49,24.5
14:45:51,24.5
14:45:53,24.5
14:45:56,24.5
14:45:58,24.75
14:46:00,24.5
14:46:02,24.5
14:46:04,24.5
14:46:08,24.5
14:46:10,24.75
14:46:14,24.75
14:46:16,24.5
14:46:18,24.5
14:46:20,24.5
14:46:24,24.5
14:46:27,24.5
14:46:29,24.5
14:46:31,24.5
14:46:33,24.75
14:46:35,24.5
14:46:37,24.5
14:46:39,24.75
14:46:42,24.5
14:46:44,24.75
14:46:46,24.75
14:46:48,24.75
14:46:52,24.75
14:46:54,24.75
14:46:56,24.75
14:46:58,24.75
14:47:01,24.75
14:47:03,24.75
14:47:05,24.75
14:47:07,24.75
14:47:09,24.75
14:47:11,24.75
14:47:13,24.75
14:47:16,24.75
14:47:18,24.75
14:47:20,24.75
14:47:22,24.75
14:47:24,24.75
14:47:26,24.75
14:47:28,24.75
14:47:31,24.75
14:47:33,24.75
14:47:35,24.75
14:47:37,24.75
14:47:39,24.75
14:47:41,24.75
14:47:43,24.75
14:47:45,24.75
14:47:48,24.75
14:47:50,24.75
14:47:52,24.75
14:47:54,24.75
14:47:56,24.75
14:47:58,24.75
14:49:49,24.75
14:49:51,24.0
14:50:55,23.75
14:50:57,23.75
14:50:59,23.75
14:51:01,23.75
14:51:03,23.75
14:51:06,23.75
14:51:08,23.75
14:51:10,23.75
14:51:12,23.75
14:51:14,23.75
14:51:16,23.75
14:51:18,23.75
14:51:20,24.0
14:51:22,23.75
14:51:24,23.75
14:51:27,23.75
14:51:29,23.75
14:51:31,23.75
14:51:33,23.75
14:51:35,23.75
14:51:37,23.75
14:51:39,23.75
