Time,temperature
12:09:57,22.25
12:10:00,22.5
12:11:12,22.5
12:11:15,22.5
12:11:19,22.5
12:11:22,22.5
12:11:24,22.75
12:11:31,22.5
12:12:28,22.5
12:13:25,22.5
12:13:28,22.5
12:13:31,22.5
12:13:34,22.5
12:13:37,22.25
12:13:40,22.5
12:13:43,22.5
12:13:46,22.5
12:13:49,22.5
12:13:52,22.5
12:15:05,22.25
12:15:07,22.25
12:15:10,22.25
12:15:14,22.5
12:15:17,22.25
12:15:19,22.5
12:15:23,22.25
12:17:16,22.5
12:17:20,22.5
12:17:23,22.5
12:17:25,22.5
12:17:29,22.5
12:18:41,22.25
12:18:43,22.5
12:18:47,22.25
12:18:50,22.25
12:18:53,22.5
12:18:59,22.5
12:20:53,22.5
12:20:56,22.5
12:20:59,22.5
12:21:02,22.5
12:21:05,22.5
12:21:08,22.5
12:21:11,22.75
12:21:15,22.5
12:21:17,22.5
12:21:20,22.5
12:21:23,22.5
12:21:27,22.5
12:21:29,22.5
12:21:32,22.5
12:21:36,22.5
12:21:39,22.5
12:22:50,22.5
12:22:54,22.5
12:22:57,22.5
12:23:00,22.5
12:23:03,22.5
12:23:06,22.5
12:23:09,22.5
12:25:01,22.5
12:25:04,22.5
12:25:07,22.5
12:25:10,22.5
12:25:13,22.5
12:25:16,22.5
12:25:19,22.5
12:25:22,22.5
12:25:25,22.5
12:25:28,22.5
12:26:41,22.5
12:26:43,22.75
12:26:46,22.5
12:26:49,22.75
12:26:52,22.75
12:26:55,22.75
12:28:51,22.5
12:28:53,22.5
12:28:56,22.5
12:29:00,22.5
12:29:02,22.5
12:30:15,22.75
12:30:18,22.75
12:30:21,22.75
12:30:23,22.75
12:30:27,22.75
12:30:30,22.75
12:32:24,22.75
12:32:27,22.75
12:32:30,22.75
12:32:33,22.5
12:32:36,22.75
12:33:51,23.0
12:33:54,22.75
12:33:57,22.75
12:34:00,22.75
12:34:03,22.75
12:34:06,22.75
12:36:00,23.0
12:36:03,23.0
12:36:07,23.25
12:36:09,23.0
12:36:12,23.0
12:36:16,23.25
12:36:18,23.25
12:36:21,23.0
12:36:24,23.0
12:36:28,23.0
12:36:30,23.25
12:36:33,23.25
12:36:37,23.25
12:36:40,23.0
12:36:42,23.0
12:36:45,23.25
12:36:49,23.25
12:36:52,23.25
12:36:54,23.25
12:36:58,23.25
12:37:01,23.25
12:37:03,23.25
12:37:06,23.25
12:37:10,23.25
12:37:13,23.0
12:37:17,23.25
12:37:20,23.25
12:37:23,23.25
12:37:26,23.25
12:37:29,23.25
12:37:31,23.25
12:37:35,23.25
12:37:38,23.25
12:37:41,23.25
12:37:44,23.25
12:37:47,23.25
12:37:50,23.25
12:37:53,23.25
12:37:56,23.25
12:37:59,23.25
12:38:02,23.25
12:38:05,23.25
12:38:08,23.25
12:38:11,23.25
12:38:14,23.25
12:38:17,23.25
12:38:20,23.25
12:38:23,23.25
12:38:26,23.25
12:38:29,23.25
12:38:32,23.25
12:38:35,23.25
12:38:38,23.25
12:38:41,23.25
12:38:44,23.5
12:38:47,23.25
12:38:50,23.25
12:38:53,23.25
12:38:56,23.25
12:38:59,23.5
12:39:03,23.25
12:39:05,23.25
12:39:08,23.25
12:39:12,23.5
12:39:15,23.25
12:39:19,23.25
12:39:22,23.25
12:39:24,23.5
12:39:28,23.25
12:39:31,23.5
12:39:34,23.25
12:39:36,23.25
12:39:40,23.25
12:39:43,23.25
12:39:45,23.25
12:39:49,23.25
12:39:52,23.5
12:39:55,23.5
12:39:57,23.25
12:40:01,23.25
