Time,temperature
15:18:45,22.75
15:18:48,23.0
15:18:50,22.75
15:18:52,22.75
15:18:54,23.0
15:18:56,22.75
15:18:59,22.75
15:19:01,22.75
15:19:03,22.75
15:19:05,22.75
15:19:07,23.0
15:19:10,23.0
15:19:12,23.0
15:19:14,22.75
15:19:16,23.0
15:19:19,23.0
15:19:21,23.0
15:19:23,23.0
15:19:25,22.75
15:19:27,23.0
15:19:30,22.75
15:19:32,22.75
15:19:34,22.75
15:19:36,22.75
15:19:38,22.75
15:19:40,22.75
15:19:43,22.75
15:19:45,22.75
15:19:47,22.75
